avg_temperature_2m_24h,avg_relative_humidity_2m_24h,avg_dew_point_2m_24h,avg_apparent_temperature_24h,avg_temperature_80m_24h,avg_temperature_120m_24h,avg_wind_speed_10m_24h,avg_wind_speed_80m_24h,avg_visibility_24h,total_rain_24h,total_showers_24h,total_snowfall_24h,avg_temperature_2m_daylight,avg_relative_humidity_2m_daylight,avg_dew_point_2m_daylight,avg_apparent_temperature_daylight,avg_temperature_80m_daylight,avg_temperature_120m_daylight,avg_wind_speed_10m_daylight,avg_wind_speed_80m_daylight,avg_visibility_daylight,total_rain_daylight,total_showers_daylight,total_snowfall_daylight,wind_speed_10m_m_per_s,wind_speed_80m_m_per_s,temperature_2m_celsius,apparent_temperature_celsius,temperature_80m_celsius,temperature_120m_celsius,soil_temperature_0cm_celsius,soil_temperature_6cm_celsius,rain_mm,showers_mm,snowfall_mm,daylight_hours,sunset_iso,sunrise_iso
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.594777777777764,4.424222222222184,9.944444444444445,8.444444444444446,9.777777777777779,9.444444444444445,9.11111111111111,10.5,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.2861111111111,4.064111111111076,9.277777777777779,7.777777777777778,9.555555555555557,9.333333333333332,8.499999999999998,9.777777777777779,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.3889999999999882,4.321333333333296,8.555555555555555,7.000000000000001,9.444444444444445,9.333333333333332,7.944444444444443,9.222222222222221,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.183222222222212,4.269888888888853,7.6111111111111125,5.999999999999998,8.444444444444446,8.444444444444446,7.333333333333335,8.277777777777779,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.02888888888888,3.6011111111110803,7.444444444444445,5.944444444444446,8.555555555555555,8.555555555555555,7.000000000000001,8.11111111111111,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,0.8745555555555481,2.7779999999999765,7.11111111111111,5.611111111111112,8.444444444444446,8.444444444444446,6.722222222222223,7.833333333333333,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,0.720222222222216,0.8231111111111041,6.888888888888888,5.38888888888889,8.444444444444446,8.333333333333334,6.333333333333332,7.555555555555555,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.1317777777777682,2.006333333333316,6.166666666666668,4.388888888888888,8.444444444444446,8.444444444444446,6.222222222222224,7.277777777777778,0.0,0.0,0.0,,,
8.835648148148149,76.79166666666667,4.712962962962963,6.435185185185186,8.469907407407407,8.032407407407407,2.212111111111092,4.557120370370332,21857.5005191,8.204199999999998,1.2191999999999998,0.0,5.888888888888889,93.0,4.833333333333335,4.055555555555554,8.444444444444446,8.666666666666666,1.1317777777777682,2.9837777777777523,24140.0005896,0.0,0.0,0.0,1.1317777777777682,2.9837777777777523,5.888888888888889,4.055555555555554,8.444444444444446,8.666666666666666,6.0555555555555545,7.055555555555557,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,0.8231111111111041,2.880888888888864,6.111111111111111,4.500000000000001,7.666666666666665,7.944444444444443,7.055555555555557,6.722222222222223,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,0.8231111111111041,2.4178888888888683,8.333333333333334,6.888888888888888,7.833333333333333,8.055555555555555,10.222222222222221,7.6111111111111125,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.5433333333333201,2.4178888888888683,10.333333333333334,8.61111111111111,8.777777777777777,8.055555555555555,13.38888888888889,9.11111111111111,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.8005555555555401,2.5722222222222,12.111111111111109,10.277777777777779,10.277777777777779,9.444444444444445,16.166666666666668,10.88888888888889,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.05777777777776,3.0866666666666402,14.055555555555554,12.388888888888888,11.944444444444445,11.166666666666666,18.88888888888889,12.722222222222221,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.954888888888872,2.880888888888864,15.777777777777779,14.88888888888889,13.666666666666666,12.833333333333334,20.555555555555557,14.555555555555555,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,0.977444444444436,1.080333333333324,16.0,14.88888888888889,14.333333333333334,13.666666666666666,17.38888888888889,15.166666666666666,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,0.20577777777777603,0.925999999999992,14.944444444444445,14.666666666666666,13.777777777777777,13.055555555555555,15.11111111111111,14.444444444444445,1.0921999999999998,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.9034444444444283,2.7779999999999765,14.555555555555555,13.61111111111111,13.333333333333334,12.666666666666664,15.166666666666666,13.944444444444445,0.1016,0.508,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.8005555555555401,2.8294444444444204,14.61111111111111,13.944444444444445,13.333333333333334,12.666666666666664,15.277777777777779,13.88888888888889,0.0,0.508,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.851999999999984,3.240999999999972,14.666666666666666,14.166666666666666,13.555555555555555,12.833333333333334,14.944444444444445,13.777777777777777,0.0,0.7111999999999999,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,0.925999999999992,1.337555555555544,15.277777777777779,15.38888888888889,14.055555555555554,13.333333333333334,15.944444444444445,14.055555555555554,0.0,0.2032,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.9323333333333084,5.0415555555555125,15.777777777777779,14.333333333333334,14.555555555555555,13.833333333333334,16.0,14.722222222222221,0.0,0.1016,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.8294444444444204,5.247333333333288,14.944444444444445,13.666666666666666,14.055555555555554,13.555555555555555,14.555555555555555,14.222222222222221,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.726555555555532,5.710333333333284,14.333333333333334,13.055555555555555,13.777777777777777,13.555555555555555,13.666666666666666,13.777777777777777,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.594777777777764,4.166999999999964,13.777777777777777,13.0,13.555555555555555,13.333333333333334,12.944444444444443,13.277777777777779,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,1.1317777777777682,3.395333333333304,13.277777777777779,12.777777777777779,13.277777777777779,13.055555555555555,12.444444444444445,12.777777777777779,0.0,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.160666666666648,5.1444444444444,12.888888888888891,12.0,12.666666666666664,12.666666666666664,12.277777777777779,12.444444444444445,0.2032,0.0,0.0,,,
13.004629629629628,77.54166666666667,9.055555555555555,11.895833333333334,12.219907407407407,11.923611111111112,1.7598287037036886,3.641837962962932,24059.1671724,1.9049999999999998,2.032,0.0,11.055555555555555,84.0,8.444444444444446,9.611111111111109,10.666666666666668,10.555555555555555,1.954888888888872,4.835777777777737,24140.0005896,0.0,0.0,0.0,2.160666666666648,5.247333333333288,12.555555555555555,11.277777777777777,12.333333333333336,12.777777777777779,11.777777777777779,12.222222222222221,0.508,0.0,0.0,,,
